31109	8.998291	1.598227	3
35807	9.727621	0.068530	3
11904	4.783403	0.539685	2
24855	3.754918	1.177728	1
65652	7.412510	0.023893	1
12136	3.899852	1.091997	2
75781	8.905783	0.844522	1
29110	2.432952	0.164075	1
31018	10.668176	1.364146	3
26621	13.018426	1.673857	3
19741	13.921546	0.643566	3
49001	4.218852	0.932275	1
50953	11.941714	0.852813	3
32874	10.047856	1.447477	3
8209	5.148692	0.756277	2
52484	9.787189	0.426213	3
9151	1.455072	0.717767	2
57628	1.765846	0.203896	1
7859	5.267231	0.228153	2
5564	0.000000	0.018050	2
39591	9.197945	0.007060	3
33233	6.951119	0.013463	3
21759	11.043611	0.862135	3
22154	8.023001	1.367170	3
36290	11.775618	0.630056	3
40346	9.430313	0.059454	3
9303	6.452150	0.626312	2
34414	8.251053	1.230094	3
12937	6.057014	0.902085	2
60198	5.707497	0.163700	1
55086	10.820963	1.434243	3
38917	9.309961	1.105723	3
65785	7.241604	0.558661	1
8760	1.996542	0.523993	2
28787	10.180549	0.002408	3
28261	9.098582	0.473948	3
18536	0.513917	1.667721	2
26247	10.177725	0.843960	3
10301	2.459271	1.236986	2
69126	12.655618	0.245135	1
14156	3.747697	0.536362	2
71947	11.134824	0.744877	1
15998	5.902115	1.537690	2
39458	5.022336	0.874609	1
59467	1.346856	1.618052	1
55100	10.632195	0.390271	3
48206	4.342294	1.466170	1
5061	3.056288	0.441008	2
21378	15.767255	1.045967	3
49264	8.885019	1.126165	3
54964	4.092095	0.653661	1
73315	6.585102	0.607814	1
40780	8.285153	0.658777	3
13088	4.990146	1.566431	2
41537	10.100976	0.773608	3
39991	10.346085	1.679144	3
7667	0.000000	1.193643	2
18882	4.791036	1.587438	2
56096	8.521291	0.192401	3
39345	11.752803	0.471684	3
38540	7.525083	1.606321	3
11990	4.261355	1.045040	2
77390	15.178159	0.711866	1
15726	10.240621	0.715014	3
34067	0.000000	1.303780	1
73272	16.037540	0.529107	1
3611	6.847169	1.269070	2
17884	10.109687	1.534182	3
5792	2.552179	1.457641	2
12693	5.305071	0.027334	2
46643	12.571222	1.121953	3
3501	3.496113	0.552525	2
59943	2.544720	1.140601	1
23297	3.164803	1.398602	1
41401	4.962956	1.070543	1
19409	7.609817	0.092961	2
1192	2.708112	1.270186	2
46732	9.501874	0.630319	3
75590	12.204745	0.104912	1
35875	10.533054	0.071620	3
43684	2.511980	0.283825	1
24288	1.537313	1.278347	1
20453	10.078803	0.836433	3
75163	12.348659	0.366322	1
4659	6.718184	0.043763	2
17330	10.025452	0.328863	3
85683	9.274382	0.196569	1
12150	7.292727	0.024365	2
70492	7.419463	0.504292	1
12394	6.367537	1.507721	2
68655	8.030761	1.519507	1
13504	6.677220	1.590327	2
24502	9.038787	0.555623	3
3113	2.706965	0.697436	2
58622	0.939790	0.652664	1
68856	10.644760	1.206254	1
4245	0.312152	1.596751	2
12122	4.889357	1.699735	2
77572	10.334356	1.035416	1
50135	5.246772	1.376158	1
37824	10.619485	0.713873	3
11252	2.694912	0.729407	2
67545	4.954604	1.064096	1
38314	11.396651	0.279092	3
65799	6.382690	1.368269	1
29098	4.465213	1.248759	1
74318	3.632429	0.484270	1
53263	5.110225	0.801935	1
21273	7.067511	0.216822	3
69683	8.756318	0.767972	1
63456	6.316213	1.200712	1
39720	6.411081	1.207995	3
50681	13.562222	1.686722	3
7520	2.134510	1.045864	2
44408	2.173396	0.435773	1
11911	4.706798	0.733206	2
23937	10.960922	0.464240	3
11125	7.993584	1.640715	2
10291	0.000000	1.046560	2
39742	4.473927	0.248692	1
51158	6.330161	1.399129	3
47673	2.634106	1.014438	1
45662	12.659559	0.089937	3
41374	2.856336	1.634544	1
73074	12.383598	0.847073	1
4055	7.085774	0.854302	2
33609	10.247442	0.280179	3
63631	7.599834	0.570874	1
48673	3.818404	1.087084	1
10814	1.595724	0.505189	2
74133	5.691526	0.242971	1
4166	3.854161	0.816423	2
62455	2.925637	0.835564	1
36034	9.094951	1.613754	3
67814	8.293309	0.736830	1
536	0.000000	0.283457	2
14357	0.523513	1.228038	2
9000	1.353492	0.219312	2
31467	9.167219	0.998120	3
50275	3.449361	0.604621	1
75186	17.650835	0.846374	1
62344	8.369092	0.759467	1
72791	14.502230	0.312959	1
20340	9.342412	0.516782	3
72861	13.692730	0.021956	1
9889	3.530082	1.093964	2
69450	7.102918	1.021760	1
14940	0.695254	1.512441	2
16806	3.825648	1.442920	2
36335	8.524306	0.019266	3
13772	8.146221	0.861093	2
26738	10.923845	1.612323	3
13034	2.741582	0.410017	2
35355	6.888903	0.895480	3
3646	8.288379	0.081134	2
47571	8.622290	0.671674	3
19916	1.923590	1.618176	2
30957	9.781918	1.031891	3
13067	3.751491	0.312023	2
69211	8.920111	1.155648	1
50829	4.351137	1.325305	1
230	4.881246	0.233126	2
13174	4.539231	1.189077	2
59035	4.920530	0.502872	1
3326	3.959273	0.277839	2
40365	12.600735	1.213900	3
26449	0.575506	1.599250	1
14516	1.523295	0.463906	2
70368	7.668602	0.264314	1
38750	3.611970	0.009299	1
7789	1.309814	1.638257	2
40641	11.360183	1.356653	3
13664	3.722335	1.024495	2
26737	4.162307	1.068117	1
52721	11.943955	0.448743	3
47708	8.804104	1.242009	3
42843	8.216072	1.321044	3
0	4.187842	0.041611	2
28620	11.498734	1.192545	3
67332	5.326561	1.202619	1
19249	9.428866	1.535750	3
46810	11.269670	0.186693	3
57590	4.040212	1.124629	1
5237	0.380919	1.140600	2
66537	8.562540	0.687268	1
31669	6.607779	0.838072	3
62245	8.913104	0.019849	1
44312	10.378630	0.172655	3
23427	1.403113	1.122846	1
75592	16.467150	1.661238	1
35436	1.627300	1.507271	1
5338	4.684997	0.821226	2
75744	12.013295	1.074134	1
25132	4.118573	0.105953	1
27999	7.824360	0.017279	3
1838	1.877347	0.711445	2
15740	3.743351	0.850500	2
10775	0.000000	1.301788	2
4266	0.870502	0.923642	2
75123	13.068865	0.642060	1
35727	10.948030	0.369793	3
36705	10.566002	1.490212	3
0	6.212629	1.213520	2
80510	18.245831	1.692544	1
66776	9.586271	1.029520	1
24427	3.022439	1.261193	1
57339	3.132847	0.338656	1
36998	11.711783	0.812041	3
30296	11.495614	0.097317	3
14891	2.728759	1.197327	2
52914	5.292579	1.249757	1
15966	1.280648	1.673184	2
0	6.766649	0.712976	2
14222	1.286408	0.498880	2
74038	8.131462	1.187140	1
7755	3.005608	1.699627	2
31488	9.916430	0.088657	3
23780	2.886828	0.091798	1
26070	10.462425	0.273259	3
42008	15.910069	1.007369	3
36369	9.179245	0.299901	3
43725	2.723156	1.345601	1
36526	10.460547	0.101800	3
12352	2.568706	1.432310	2
14908	2.309266	1.092024	2
10265	2.979759	0.987729	2
44186	12.479626	1.203977	3
10846	3.910160	0.907631	2
33105	7.665390	1.273627	3
12073	7.715546	1.250459	2
15456	3.427278	1.236187	2
65233	8.703697	0.282917	1
19087	1.566688	0.035023	2
25886	2.514985	1.584929	1
32975	2.762259	1.015349	1
10334	0.923291	0.169696	2
18851	11.349950	0.902078	3
10010	1.746479	0.531911	2
37977	8.565796	0.071570	3
25771	11.336152	0.431636	3
14444	6.661696	0.379499	2
37617	8.566316	0.847021	3
36231	7.597411	0.089903	3
13555	0.992628	0.004207	2
3444	0.027847	0.335134	2
67623	9.550896	1.210374	1
77172	13.185583	1.318063	1
71014	7.904257	1.305789	1
17711	8.580879	0.146306	3
45587	11.915354	0.717339	3
34792	8.049687	1.331645	3
5039	1.775714	0.250205	2
30849	9.827055	1.024502	3
67595	11.612331	0.391666	1
29438	10.906721	1.331556	3
12398	11.028441	0.971817	3
27405	3.996006	1.579154	1
17296	9.987835	0.060613	3
44466	1.964568	0.046626	1
51249	4.254163	0.244269	1
77677	9.833998	0.624135	1
11317	0.346570	0.331410	2
68171	7.832101	1.131000	1
40284	10.426747	0.544632	3
30362	8.271130	0.618904	3
23231	12.084731	0.128003	3
72163	18.735838	1.487514	1
65444	8.842876	1.468546	1
27477	1.992978	0.342266	1
8075	5.675574	1.242303	2
53096	11.709173	0.132747	3
15817	3.757508	1.628398	2
14509	5.123656	0.174564	2
14749	5.614735	1.586522	2
70814	10.834263	0.228437	1
10609	3.912121	0.687822	2
38269	7.966209	0.126468	3
52343	9.164166	0.696377	3
42900	1.047799	1.638061	1
18917	10.776965	1.536531	2
37160	9.056648	0.899683	3
15251	11.377061	0.734980	3
49569	8.692170	1.407763	3
25691	9.625068	1.603386	3
8817	6.532013	1.168147	2
29369	9.023597	1.686591	3
6842	6.236820	0.956774	2
35462	11.894016	0.616858	3
20420	8.797134	0.430673	2
12838	0.000000	0.910343	2
28681	11.958683	0.805581	3
19386	2.369431	0.759806	2
27024	2.858707	1.267959	1
53153	2.925677	1.478702	1
76964	12.650487	0.619365	1
19530	4.239831	1.477495	2
37000	11.501881	1.135900	3
16891	8.595149	1.097699	3
61967	6.257196	0.538530	1
0	4.693307	0.968273	2
70472	12.847794	1.664243	1
16103	0.000000	0.384525	2
50539	12.984860	0.811571	3
9040	4.712186	0.631735	2
51322	2.147021	0.367561	1
12551	3.389065	1.345500	2
24768	11.235111	1.184820	3
37092	11.101723	0.401499	3
40245	10.705063	0.394666	3
58595	6.576578	0.983724	1
51373	3.730345	1.080406	1
23765	2.931873	1.668223	1
56069	3.470505	0.620639	1
36423	3.517430	0.460822	1
18575	3.798326	1.685694	2
29129	12.010259	0.745905	3
28328	12.464037	1.029627	3
765	3.365291	1.476219	2
26119	7.756676	1.182786	3
30688	13.234375	0.740876	3
34985	9.653479	0.034729	3
54987	3.290631	0.319850	1
52907	13.749069	1.649699	3
43686	9.279316	0.257465	3
11556	8.814592	0.689312	2
41344	1.333275	0.774748	1
33023	12.698903	0.857860	3
12442	4.012199	0.517106	2
30112	2.648896	0.603802	1
2610	4.518504	0.901021	2
74718	13.076299	1.683381	1
67558	8.235167	1.383932	1
54695	9.278097	0.878808	3
24542	6.187506	0.461472	2
40321	4.032747	0.230642	1
69740	9.418327	0.462267	1
2458	2.753330	0.176483	2
53931	10.465515	1.096689	3
13793	2.922116	0.073832	2
52734	6.505006	0.773623	1
12603	5.614988	1.639692	2
61599	8.969017	0.540172	1
66788	2.906939	0.245707	1
11657	0.000000	0.537249	2
36272	10.477111	0.425993	3
15688	3.745227	1.670396	2
26790	8.993267	0.808413	3
12452	8.764885	0.630424	2
26543	7.935448	0.752055	3
12947	0.059224	1.466695	2
32522	9.733797	0.578602	3
10356	12.387793	0.469607	3
7338	4.137167	0.357570	2
59670	9.998210	0.909846	3
14352	0.555543	0.777925	2
0	3.399968	0.723200	2
38715	9.578792	0.115083	3
56993	8.851023	0.238855	3
67296	7.787758	0.418969	1
31681	10.124240	0.418106	3
9282	4.677640	1.549263	2
36682	5.022347	0.025111	3
37596	4.722478	0.376484	1
28112	9.082350	0.434194	3
13871	5.617783	0.867800	2
13013	6.331077	0.339807	2
46996	10.071094	0.205732	3
41274	4.261200	1.523743	1
15700	5.496017	1.442583	2
13240	2.045798	0.248243	2
27297	14.186681	1.120824	3
18568	5.173632	0.054292	2
16978	0.830302	0.205896	2
33147	10.270322	0.361579	3
8115	1.442497	1.137445	2
40569	1.938959	1.512403	1
39651	10.640633	0.854622	3
27329	11.144612	0.059971	3
33989	6.891297	0.704458	3
14786	2.137632	0.451579	2
48396	7.392943	0.850733	3
73011	9.007054	0.268817	1
11445	3.197670	1.265260	2
63396	12.528944	0.179386	1
48097	4.254159	1.235695	1
33040	9.804386	0.754761	3
43379	2.814351	0.934928	1
27260	7.756976	0.090829	3
24329	11.033988	0.764373	3
9159	2.876416	0.144425	2
27367	2.071603	1.542286	1
58589	0.000000	1.400966	1
35317	10.161079	0.628069	3
78270	14.492383	1.639191	1
40789	10.026570	0.648107	3
14578	2.588682	1.103731	2
84912	16.113740	0.435653	1
78642	14.155672	0.215996	1
32253	9.937631	1.351580	3
46711	1.162478	0.440236	1
43033	9.655416	0.673778	3
58610	1.986961	1.453231	1
25115	8.731276	0.711760	3
10153	2.808307	0.330864	2
31042	10.513703	0.965251	3
13870	5.791715	0.269482	2
27812	3.803098	0.312021	1
48004	2.987103	0.783811	1
51626	9.936945	0.199907	3
23595	6.896809	0.276403	2
18013	10.895458	0.678847	3
35740	8.320936	0.757622	3
5710	3.175470	0.009703	2
12373	1.651370	0.468856	2
29360	9.351915	0.289093	3
17379	2.687554	0.994168	2
17330	6.107716	0.617692	2
59350	7.546976	0.799059	1
32640	2.406020	1.402049	1
38146	11.308967	0.498028	3
38706	3.496327	1.404744	1
10768	3.310586	1.424974	2
7248	3.565367	0.326378	2
78799	14.262555	1.177696	1
13659	0.284445	0.169439	2
34096	1.959893	1.470007	1
67059	9.385059	1.628659	1
0	4.474877	0.481844	2
31384	10.895517	0.945592	3
19156	9.244110	0.768148	3
34709	7.319716	0.747241	3
64490	6.090691	0.385228	1
26150	0.296560	0.992264	1
68111	6.064245	1.539435	1
81968	17.941225	0.614823	1
34132	5.331031	0.564365	3
17307	7.321820	0.981833	2
44300	8.724885	0.540041	3
13913	2.617850	0.656534	2
42528	12.764399	0.788587	3
73677	6.889916	0.349276	1
69926	16.820402	1.665610	1
54993	4.947243	1.625464	1
62573	4.511674	0.612428	1
8071	1.373283	1.207945	2
6310	3.112367	0.118117	2
16860	11.862888	0.736425	3
47063	10.116537	1.257578	3
48423	10.512015	0.037317	3
47431	3.361616	1.514482	1
28526	8.166330	1.081905	3
7771	2.476763	0.982246	2
35202	11.134364	1.628898	3
25544	0.219310	1.163291	1
21537	11.732090	1.117149	3
31532	10.589163	1.061428	3
71460	10.547655	1.590423	1
29582	1.333617	0.208467	1
40870	9.417438	0.503708	3
70357	14.498117	1.247711	1
6874	6.091287	0.065745	2
5648	3.060813	0.223668	2
35878	11.047200	0.461510	3
39050	10.359783	0.834898	3
4180	3.403070	1.108063	2
19321	0.000000	0.240903	2
70873	7.828486	0.216268	1
62626	9.628645	1.346982	1
24796	11.930673	1.124862	3
17125	3.981935	0.294779	2
48354	2.172858	1.048044	1
25214	6.741004	0.428674	3
9465	2.298479	1.061016	2
30845	1.942308	0.662634	1
32657	7.942123	0.086738	3
33982	10.051616	0.872676	3
35606	8.167503	0.121444	3
42656	10.573545	1.027654	3
13027	4.305588	1.611572	2
54778	13.604658	1.603329	3
63029	10.128982	0.662115	1
42180	3.657744	1.556425	1
46864	9.059468	1.428380	3
51070	6.934901	1.500267	3
64733	10.269854	1.465395	1
13789	13.078681	0.504990	3
69249	10.861960	0.858608	1
70845	5.912690	0.304474	1
35867	11.107301	1.226304	3
10969	0.000000	0.519714	2
50474	9.740019	1.267124	3
0	0.000000	0.988139	2
28422	10.859621	1.013796	3
10403	5.314450	1.573780	2
15295	0.866721	1.550294	2
0	4.899987	1.416485	2
66418	8.079744	0.545978	1
3009	4.860955	0.982804	2
9209	4.293466	1.557041	2
40977	3.705998	0.151765	1
16775	1.728676	1.630359	2
30037	2.590646	0.914217	1
8277	1.363024	1.608910	2
41368	14.636169	1.443226	3
5176	7.689801	0.975495	2
9664	0.191403	1.628000	2
15671	7.062736	1.454283	3
12378	0.772120	0.365211	2
9528	2.814161	0.857937	2
15707	2.365914	0.534734	2
18085	10.769439	0.542962	3
41466	1.462834	1.065613	1
67949	10.824771	1.587864	1
37583	9.419603	0.112684	3
15294	0.000000	0.733753	2
2777	4.042829	0.080863	2
48874	12.128799	0.671173	3
16676	7.808897	0.523668	2
41609	11.994157	1.625253	3
40964	13.081082	1.610391	3
63699	5.116295	0.806204	1
1764	5.387788	0.421364	2
13370	0.345833	0.122258	2
14066	2.705049	1.455825	2
41343	7.925222	1.256033	3
15319	0.000000	1.269891	2
26774	8.390869	0.420568	3
43843	8.265149	0.177243	3
57337	2.618246	0.721145	1
20663	10.074733	1.408361	3
36503	11.314228	1.490079	3
22334	9.089535	0.040953	3
13832	5.087261	0.741881	2
12256	0.000000	0.183284	2
55842	2.857915	1.408365	1
13990	5.143195	0.813826	2
33682	9.448879	0.694476	3
16836	2.645329	0.527144	2
3287	0.000000	1.575292	2
14621	6.326633	0.434630	2
8796	0.000000	1.326153	2
32892	12.671705	0.237093	3
27142	11.309387	0.761979	3
39492	8.043345	0.804786	3
1011	8.579371	1.651386	2
45032	2.583813	0.091335	1
15847	5.244848	0.918519	2
35919	13.055299	1.682546	3
59276	3.483559	0.146817	1
10677	5.363477	1.508254	2
18934	8.379546	0.544210	2
27351	12.259889	0.132584	3
30203	9.803157	0.828801	3
7910	5.917332	0.548258	2
27541	11.189724	1.511516	3
71764	11.364251	0.775294	1
7690	3.644008	0.142122	2
72084	15.196764	0.960248	1
37207	9.077181	1.448750	3
26119	3.755128	1.416734	1
35573	9.562551	0.690561	3
13728	6.084628	0.079872	2
38880	11.456454	0.026335	3
19785	0.000000	1.169533	2
54004	1.380954	1.575509	1
12656	2.729230	0.884976	2
15359	3.078557	0.678595	2
35814	13.801417	1.506375	3
73712	12.474656	0.287267	1
49282	11.217667	1.065395	3
28900	3.099768	0.003781	1
49018	11.229582	1.406911	3
28126	7.793480	0.714811	3
11110	12.777705	1.516431	3
25873	7.030221	0.665352	3
32210	4.224728	0.174787	1
17650	9.785616	0.755639	3
25106	11.529602	0.925294	3
28339	10.226054	0.429938	3
5947	3.989101	0.008475	2
54754	8.587171	0.826436	3
43075	11.266662	0.658374	3
34224	1.525597	1.534218	1
10568	0.000000	1.504921	2
77458	15.220056	1.398358	1
49148	10.116620	0.207861	3
53915	2.811699	0.876620	1
72936	9.570993	1.300665	1
24770	2.442588	1.057309	1
71936	7.151348	0.180044	1
50023	4.638934	0.621895	1
20703	11.477953	0.717722	3
66784	9.001418	0.538247	1
14740	8.449542	1.093719	2
3210	1.904572	0.519316	2
29158	11.814095	1.238958	3
69456	13.452847	1.673049	1
13762	0.000000	0.932900	2
40120	3.018432	0.209988	1
10012	3.240279	0.445739	2
7881	2.758106	0.110904	2
9644	2.089312	0.974097	2
42887	0.000000	0.438199	1
34529	1.221926	1.025366	1
6007	5.801428	1.081402	2
63375	2.836080	1.380366	1
5200	0.000000	1.232608	2
48786	2.294945	0.912645	1
7092	2.123458	0.566002	2
40068	11.501043	1.046538	3
40832	10.503466	1.408989	3
3890	4.791034	1.485424	2
24672	8.754362	0.671777	3
66320	6.530922	1.293811	1
32510	8.957934	0.835050	3
73063	11.085324	0.463956	1
43587	1.453196	0.822770	1
26616	9.486115	1.200124	3
24029	0.951039	0.797323	1
76447	11.505340	1.319544	1
9811	0.683154	1.247029	2
32370	12.366345	1.664455	3
20494	1.848172	1.032224	2
49517	2.230450	0.655533	1
32602	8.168955	0.419285	3
8069	1.371151	1.506016	2
10666	2.994347	1.318026	2
56118	1.635579	0.801116	1
43353	10.938678	0.431632	3
13440	4.484674	0.392687	2
18417	7.341707	1.213209	3
12570	9.146784	1.046192	3
9529	9.855682	0.826034	2
36182	3.046515	0.236640	1
3566	3.469103	0.603821	2
77778	12.211980	0.867950	1
42685	7.424951	0.579921	3
10985	1.135442	1.576703	2
69355	10.589792	0.435204	1
76120	14.975052	0.425841	1
31316	1.089863	0.245442	1
42841	4.075118	0.232811	1
32018	7.497980	1.478239	3
6208	0.000000	0.010032	2
7503	2.084368	0.086456	2
71279	14.784183	0.294956	1
1161	3.360116	0.493563	2
39947	8.082140	0.663727	3
10514	7.237851	0.366600	2
24818	10.208587	0.452594	3
75749	18.927089	0.694642	1
57662	10.653953	0.887609	3
27756	7.082663	0.390042	3
67759	11.674875	1.599114	1
63523	7.389911	0.425941	1
25585	5.373921	0.337439	3
51264	3.114610	0.855565	1
8144	2.303340	1.541741	2
17637	7.856565	1.261683	3
55760	4.675289	0.387069	1
11704	3.595526	0.487184	2
74588	10.827187	0.330269	1
48672	12.557368	0.801730	3
29731	1.914783	1.171678	1
29300	8.085566	0.889123	3
51671	2.243803	1.233791	1
57427	1.768823	0.715256	1
50571	13.319924	1.119087	3
45128	0.878008	0.971673	1
7570	7.152488	1.659748	3
36865	11.681969	1.478474	3
46710	10.859243	0.745384	3
76305	12.613897	0.626926	1
41127	10.530920	0.648487	3
27075	7.367394	0.475428	3
3319	2.419594	1.284788	2
14355	4.720680	1.536813	2
35644	1.758028	0.112360	1
30117	4.262918	0.912586	1
63795	7.315376	0.252789	1
38058	10.124314	1.398786	3
13264	1.926339	1.602827	2
74037	15.959659	0.545642	1
11271	4.049811	0.231396	2
38151	10.620985	0.424615	3
51042	6.343719	0.400670	1
9489	5.781360	0.068874	2
65338	6.049585	0.247440	1
12406	5.009571	0.054003	2
51745	8.032129	0.337443	3
66621	8.223209	1.033822	1
63768	12.297589	0.749615	1
17612	1.366015	0.134393	2
16094	6.786553	1.076777	2
72814	8.226264	0.416093	1
67059	6.685848	0.111964	1
25663	9.905266	0.279422	3
12792	5.629467	0.178209	2
38052	7.336279	1.360744	3
7457	5.939431	1.404720	2
14209	2.508429	0.255880	2
38949	8.337376	1.216453	3
24041	2.828030	1.079340	2
50283	1.748131	0.521753	1
0	2.414558	1.236590	2
55296	1.660376	0.186346	1
25816	12.674919	0.568785	3
13154	0.983564	0.262860	2
37029	6.884327	0.300227	3
24712	1.927503	0.112506	1
14944	6.067176	0.760321	2
2681	4.441075	0.580302	2
32079	5.643525	0.466623	3
17646	4.773818	0.105321	2
11295	0.000000	1.451944	2
24496	11.114081	1.152808	3
23990	12.056640	0.768183	3
3914	5.941928	0.463023	2
19597	0.439761	0.316461	2
10146	1.586252	1.122677	2
39267	6.064623	0.236048	1
64753	6.830718	1.242823	1
28041	10.218800	1.291387	3
8192	0.000000	0.212561	2
34481	9.158871	0.987553	3
31915	11.714623	0.503551	3
42478	7.488262	0.922686	3
21507	10.373483	1.227615	3
7032	3.597443	1.095402	2
38845	8.599492	0.147396	3
43399	12.746991	0.176165	3
69849	10.256839	0.153807	1
29892	5.120923	0.275717	1
27769	10.583726	1.464121	3
31895	9.084855	1.157087	3
5605	4.493192	0.103970	2
0	1.474526	1.686020	2
70176	11.136198	0.550872	1
9643	0.994252	1.281083	2
74543	13.741825	0.118830	1
8519	2.663945	0.414929	2
10952	6.234864	1.655902	2
12437	0.000000	0.059542	2
41149	6.980119	0.179978	3
39165	10.675170	0.147922	3
10501	2.162541	1.245307	2
8764	5.311793	0.773858	2
40432	10.533140	0.953204	3
69468	8.896076	1.584649	1
70219	12.593837	0.269743	1
8708	3.600161	1.455051	2
2247	0.000000	0.924521	2
43689	13.030753	1.393375	3
28657	9.411616	0.773871	3
19364	10.161429	0.236116	3
17543	0.769638	1.396888	2
58397	6.647379	1.500581	1
49144	10.293447	0.774879	3
8411	3.540163	1.428411	2
71690	7.344903	1.681292	1
8307	2.707694	1.683433	2
25903	7.966330	1.675553	3
22238	11.975591	0.488398	3
15345	0.124325	0.734966	2
32143	11.109914	1.591138	3
66042	8.894659	0.726453	1
32452	8.277344	0.218175	3
19060	2.617637	0.493824	2
73379	8.948384	0.932778	1
35071	9.524747	1.637054	3
0	0.000000	0.619302	2
8761	3.506630	1.402805	2
38423	9.592378	0.984424	3
11240	4.223599	1.414947	2
72585	11.001449	0.750654	1
51508	1.921320	0.211445	1
47346	8.270452	1.499843	3
41638	11.035392	0.085529	3
22440	8.937766	0.820645	3
45721	10.924378	0.464818	3
59230	1.432649	1.600544	1
7868	0.000000	1.486098	2
62827	13.288685	0.415465	3
